title,price,size,unit,streetAddress,addressLocality,addressRegion,time_update,post_id,direction,listing_type,road_width,property_type,legal_documents,width,length,num_floors,num_bedrooms,has_dining_room,has_kitchen,has_rooftop,has_parking,is_owner
"Bán 50M đất sổ đỏ tại Thuý Lĩnh- Hoàng Mai- MT4.2M Sổ Phân Lô ko quy hoạch, nhỉnh 6 tỷ(TL)","6,5 tỷ",50,m²,Đường Thúy Lĩnh,Phường Lĩnh Nam,Hà Nội,2025-10-21,17527246,Tây Bắc,Cần bán,3m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,"4,2m",,,,,,,,
Cần Bán Căn CC 250 Minh Khai 80M- 2 Ngủ- 2 WC chỉ 6.58 tỷ(TL),"6,58 tỷ",80,m²,Đường Minh Khai,Phường Bạch Mai,Hà Nội,2025-10-21,17525161,,Cần bán,20m,Căn hộ chung cư,Sổ hồng/ Sổ đỏ,,,1,2,yes,yes,,yes,
💥  HOT NHẤT KHU AN THƯỢNG - MẶT TIỀN 11M - KINH DOANH ĐỈNH - TIỀM NĂNG TĂNG GIÁ CAO 💥,"25,8 tỷ",200,m²,Đường Nguyễn Văn Thoại,Phường Ngũ Hành Sơn,Đà Nẵng,2025-10-21,17490312,Tây,Cần bán,6m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"10,7m",,2,2,,,,,
"🌟 BÁN GẤP NHÀ MẶT TIỀN KINH DOANH AN TRUNG 6 – ĐỐI DIỆN THÁP ĐÔI SUNCOSMO - 5,9 TỶ","5,9 tỷ",50,m²,Đường An Trung 6,Phường An Hải,Đà Nẵng,2025-10-20,17532950,,Cần bán,"5,5m",Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,10m,1,2,yes,yes,,yes,
🔥 CƠ HỘI SỞ HỮU LÔ ĐẤT ĐẸP – GIÁ HẤP DẪN TẠI TRUNG TÂM NAM SƠN 🔥 Bạn đang tìm một mảnh đ,"1,75 tỷ",617,m²,Quốc Lộ 5,Phường An Dương,Hải Phòng,2025-10-20,17532905,,Cần bán,5m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,,,,,,,,,
🏣KIỆT TÁC NGHỆ THUẬT - KHÔNG GIAN XANH MÁT - LUNG LINH -  NGÕ Ô TÔ THÔNG - TIỆN ÍCH BẠT N,"6,25 tỷ",53,m²,,Xã Sơn Đồng,Hà Nội,2025-10-21,17292962,,Cần bán,"2,5m",Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"3,7m",14m,4,4,yes,yes,yes,,
Cần tiền bán nhà cấp 4. 123m2 ở Hóc Môn giá 730 triệu.,730 triệu,123,m²,,Xã Xuân Thới Sơn,Hồ Chí Minh,2025-10-20,15302781,,Cần bán,6m,Nhà mặt tiền,,"5,8m",21m,,2,,,,,
"Bán Đất Sông Nhạn Sổ Hồng Riêng, Thổ Cư. Giá 620TR.",620 triệu,189,m²,,Xã Xuân Quế,Đồng Nai,2025-10-20,17532855,,Cần bán,5m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,6m,45m,,,,,,,
"BÁN NHÀ GẦN ĐƯỜNG HÀ HUY GIÁP- NGANG KHỦNG 8m- GIÁ CỰC MỀM CHỈ 6,4 TỶ","6,4 tỷ",176,m²,Đường Hà Huy Giáp,Phường An Phú Đông,Hồ Chí Minh,2025-10-21,17484265,,Cần bán,6m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"8,1m",22m,1,2,yes,yes,,yes,
Cực hót!Mặt tiền An Dương Vương khúc đẹp nhất Q5 kết cấu 7 tầng giá chỉ 40 tỷ!,40 tỷ,80,m²,Đường An Dương Vương,Phường Chợ Quán,Hồ Chí Minh,2025-10-20,17517724,,Cần bán,30m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,20m,7,10,,,,,
Siêu vị trí!Mặt tiền Đặng Thị Nhu sát ngay chợ Bến Thành Q1,40 tỷ,60,m²,Đường Đặng Thị Nhu,Phường Bến Thành,Hồ Chí Minh,2025-10-20,17517673,,Cần bán,15m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,15m,3,10,,,,,
bán nhà mặt tiền 92A Nguyễn Trọng Tuyển P15 Phú Nhuận 3 tầng sân thượng giá 22.5 tỷ,"22,5 tỷ",70,m²,Đường Nguyễn Trọng Tuyển,Phường Cầu Kiệu,Hồ Chí Minh,2025-10-21,17508031,,Cần bán,20m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,20m,3,4,,,,,
"Phố đi bộ Bùi Viện – nhà mặt tiền cho thuê 220 triệu/tháng, cơ hội vàng chỉ 59 tỷ",59 tỷ,60,m²,Đường Bùi Viện,Phường Bến Thành,Hồ Chí Minh,2025-10-20,17418536,,Cần bán,20m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"3,9m",15m,6,6,,,,,
"Bán căn 4 tầng TĐC Kiến Thiết,Sở Dầu, Hồng Bàng-Full nội thất 6,7 tỷ gần Vinhom Imperia","6,7 tỷ",54,m²,Đường Kiến Thiết,Phường Hồng Bàng,Hải Phòng,2025-10-21,16600945,Đông Nam,Cần bán,11m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",,4,4,,,,,
Phân lô Hoàng Quốc Việt Cầu Giấy ô tô ngõ thẳng  65m2 giá 25tỷ,25 tỷ,65,m²,Đường Hoàng Quốc Việt,Phường Nghĩa Đô,Hà Nội,2025-10-21,17518747,,Cần bán,5m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,,6,10,yes,yes,yes,yes,
MAISON GRAND (TUMYS HOMES PHÚ MỸ) - BOOKING SỚM - CHIẾT KHẤU CAO - ƯU ĐÃI TỐT,33 triệu / m²,48,m²,Đường Quốc lộ 51,Phường Phú Mỹ,Hồ Chí Minh,2025-10-21,16943116,,Cần bán,,Căn hộ chung cư,,7m,8m,,2,,,,,
"Đường Bình Chiểu 77M2 ,2 lầu, 7 x 11 ,3.35 tỷ Tam Bình Thủ Đức","3,35 tỷ",77,m²,Đường Bình Chiểu,Phường Tam Bình,Hồ Chí Minh,2025-10-20,17528521,,Cần bán,3m,Nhà trong hẻm,,7m,11m,1,5,,,,,
"Bán Đất ( gần Công Viên) đường Khuê Mỹ Đông 11, - Giá 16.99 tỷ TL","16,9 tỷ",102,m²,Đường Khuê Mỹ Đông 11,Phường Ngũ Hành Sơn,Đà Nẵng,2025-10-20,17513020,,Cần bán,"7,5m","Đất thổ cư, đất ở",,6m,17m,,,yes,yes,yes,,
Ngộp vốn cần tiền bán gấp nhà đường phan văn hân - bình thạnh giá siêu ngộp 7tỷ880/ 75m2,"7,88 tỷ",75,m²,Đường Phan Văn Hân,Phường Gia Định,Hồ Chí Minh,2025-10-20,17123838,,Cần bán,"6,5m",Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,15m,3,5,yes,,yes,yes,
"Cực phẩm nhà 3 tầng Nguyễn Chích – vị trí đẹp, gần biển, tiện nghi sang trọng!","8,05 tỷ",200,m²,Đường Nguyễn Chích,Phường Hòa Khánh,Đà Nẵng,2025-10-21,17523575,,Cần bán,"5,5m",Nhà mặt tiền,,5m,"16,5m",3,3,yes,yes,yes,yes,
"🔥 BÁN LÔ ĐẤT MẶT ĐƯỜNG MÁNG NƯỚC – NAM SƠN – AN DƯƠNG 🔥3,9x tỷ   📍 Diện tích: 97,5 m²,","3,95 tỷ",98,m²,Đường Cách Hạ,Phường An Dương,Hải Phòng,2025-10-21,17521972,,Cần bán,14m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,5m,,,,,,,,
"Bán lô đất xây nhà sân cổng cực đẹp tiềm năng tăng giá tại quận Hồng Bàng, giá chỉ 5,2 tỷ","5,2 tỷ",97,m²,Đường Hùng Vương,Phường Hồng Bàng,Hải Phòng,2025-10-21,17530380,,Cần bán,12m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,6m,,,,,,,,
"BÁN LÔ ĐẤT MẶT ĐƯỜNG NGANG VĨNH KHÊ – AN ĐỒNG – AN DƯƠNG 3,X TỶ  📍 Diện tích: 100m² (ngan","3,59 tỷ",100,m²,Đường Vĩnh Khê,Phường An Hải,Hải Phòng,2025-10-21,17530651,,Cần bán,10m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,5m,,,,,,,,
Cần bán gấp lô đất hẻm 66 Bến Nôm Vũng Tàu,"4,85 tỷ",116,m²,Đường Bến Nôm,Phường Rạch Dừa,Hồ Chí Minh,2025-10-21,17531245,,Cần bán,15m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,,,,,,,,,
"💎 BÁN NHÀ Q2: 5 TẦNG MỚI – CÓ GARA + HỒ BƠI + PHÒNG XÔNG HƠI - 106M² – CHỈ 9,79 TỶ","9,79 tỷ",106,m²,Đường Nguyễn Thị Định,Phường Cát Lái,Hồ Chí Minh,2025-10-21,17352445,,Cần bán,6m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,6m,18m,5,5,yes,yes,yes,yes,
"SIÊU PHẨM HXH 9M ĐƯỜNG TÂN THỚI HIỆP, QUẬN 12 - GIÁ: 4,95TỶ/60m2 (5x12) CÁCH GÒ VẤP 5 PHÚT","4,95 tỷ",60,m²,Đường Tân Thới Hiệp 21,Phường Tân Thới Hiệp,Hồ Chí Minh,2025-10-20,17532344,,Cần bán,9m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,12m,3,4,yes,yes,yes,,
"Bán gấp nhà MT VIP Cống Quỳnh, Quận 1 - 10x15m - 4 tầng - HĐT 200tr/th - Giá 38Tỷ",38 tỷ,150,m²,Đường Phạm Viết Chánh,Phường Cầu Ông Lãnh,Hồ Chí Minh,2025-10-21,17385543,,Cần bán,12m,Nhà mặt tiền,,10m,15m,3,3,,,,,
Siêu Phẩm Khan Hiếm Q3 - MT Lý Chính Thắng - 7*25m Sàn 1000m- Hầm 7Tầng - Hđt 250 Triệu/1T,110 tỷ,175,m²,Đường Lý Chính Thắng,Phường Xuân Hòa,Hồ Chí Minh,2025-10-21,17526702,,Cần bán,25m,Nhà mặt tiền,,7m,25m,7,11,,,,,
"NHÀ MT HẺM XE TẢI BÙI THỊ XUÂN, TÂN BÌNH. GIÁ:5Tỷ170/ 81,7m2 (5mx16,32m). PHÁP LÝ SẠCH OK","5,17 tỷ",81,m²,Đường Bùi Thị Xuân,Phường Tân Sơn Hòa,Hồ Chí Minh,2025-10-20,17284777,,Cần bán,6m,Nhà mặt tiền,,5m,"16,32m",3,6,,,,,
CHÍNH CHỦ BÁN ĐẤT ĐỒNG GIÁ THIÊN HƯƠNG. 256V NGANG 9.5M ...19tr/m,"4,86 tỷ",256,m²,Đường Liên Thôn,Phường Thiên Hương,Hải Phòng,2025-10-21,16983789,Tây,Cần bán,3m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,"9,5m",26m,,,,,,yes,
BÁN NHÀ HOÀNG QUỐC VIỆT 60m2. GARA Ô TÔ - PHÂN LÔ Ô TÔ TRÁNH - GẦN PHỐ + VĂN PHÒNG,"21,6 tỷ",60,m²,Đường Hoàng Quốc Việt,Phường Nghĩa Đô,Hà Nội,2025-10-21,17236355,,Cần bán,5m,Nhà trong hẻm,,"4,5m",,5,3,yes,yes,yes,yes,
"BÁN NHÀ ĐẶNG THÙY TRÂM 60m2 × 4T × MT 4,5m. NHÀ DÂN XÂY + GARA Ô TÔ - 15m RA MẶT PHỐ",23 tỷ,60,m²,Phố Đặng Thùy Trâm,Phường Nghĩa Đô,Hà Nội,2025-10-21,16576467,,Cần bán,5m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,5m",,4,4,yes,yes,yes,yes,
"Hiếm bán ngay KDC Nam Long Q7, 2 tầng 50m2, chỉ 3,x tỷ.",36 tỷ 4 ngàn,25,m²,Đường Huỳnh Tấn Phát,Phường Tân Thuận,Hồ Chí Minh,2025-10-20,17530821,,Cần bán,3m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,,8m,2,2,,,,,
"Đơn giá chỉ 158 tr/m2. Bán gấp nhà HXH 6m thông thoáng--DT:5,1X19m -ngay khu K300--P12-QTB","14,3 tỷ",91,m²,Đường Nguyễn Minh Hoàng,Phường Bảy Hiền,Hồ Chí Minh,2025-10-21,17532223,,Cần bán,6m,Nhà trong hẻm,,"5,1m",19m,1,2,,,,,
"🏡Bán Nhà Đẹp Hẻm Xe Hơi 6m, Diện tích sàn 220m2 Cách Hồ Xuân Hương 500m, 1 trệt 2 lầu 1áp","7,9 tỷ",79,m²,Đường Phù Đổng Thiên Vương,Phường Lâm Viên - Đà Lạt,Lâm Đồng,2025-10-20,17366384,,Cần bán,5m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,5m",17m,3,3,yes,yes,yes,yes,
"🏡Bán Nhà Góc 2 Mặt Tiền 5 tầng Khu Dân Cư Số 5 An Sơn – 250m² – Full Nội Thất, Giá 8.6 Tỷ","8,6 tỷ",62,m²,Đường An Sơn,Phường Xuân Hương - Đà Lạt,Lâm Đồng,2025-10-20,17080961,,Cần bán,8m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"7,5m",10m,4,6,yes,yes,yes,yes,
"🏡Bán Villa Biệt Thự Đà Lạt Mới Xây, DT : 200m2 (10x20m) – Nội Thất Hiện Đại, Hẻm Xe Hơi","11,5 tỷ",200,m²,Đường Trịnh Hoài Đức,Phường Xuân Trường - Đà Lạt,Lâm Đồng,2025-10-20,17377092,,Cần bán,5m,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,10m,20m,2,4,,,,,
"🏡Bán gấp trong tháng !! Nhà phố đẹp đường Ngô Thị Nhậm,P4 đường nhựa ô tô, sổ hồng riêng","7,3 tỷ",64,m²,Đường Ngô Thì Nhậm,Phường Xuân Hương - Đà Lạt,Lâm Đồng,2025-10-20,17519712,,Cần bán,6m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,14m,3,3,,,,,
"🏡Siêu phẩm Biệt Thự Châu Âu Giữa Lòng Đà Lạt, DT : 220m2 ( ngang 12m ) Đã hoàn công",11 tỷ,220,m²,Đường Xô Viết Nghệ Tĩnh,Phường Lang Biang - Đà Lạt,Lâm Đồng,2025-10-20,17519428,,Cần bán,5m,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,12m,18m,3,4,,,,,
"🏡Bán Đất Đà Lạt Giá Tốt – Mặt Tiền An Sơn, 79m² (5x16m), Sổ Riêng, Tặng Bản Vẽ 3D 300tr","6,2 tỷ",79,m²,Đường An Sơn,Phường Xuân Hương - Đà Lạt,Lâm Đồng,2025-10-20,17421608,,Cần bán,8m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,5m,16m,,,,,,,
"🏡Biệt Thự Cao Cấp Gần Hồ Xuân Hương , DT : 343m² Đà Lạt – Sổ Riêng, Kinh Doanh Hiệu Quả","16,5 tỷ",343,m²,Đường Trần Thái Tông,Phường Xuân Hương - Đà Lạt,Lâm Đồng,2025-10-20,17454209,,Cần bán,5m,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,17m,22m,4,7,yes,yes,yes,yes,
"CHUYỂN SANG Ở CÙNG CON, BÁN NHÀ MTKD TRẦN XUÂN HOÀ, QUẬN 5. GIÁ 4TỶ860/61,5M2(4,1x15M)","4,86 tỷ",62,m²,Đường Trần Xuân Hòa,Phường An Đông,Hồ Chí Minh,2025-10-20,17532189,,Cần bán,8m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"4,1m",15m,4,4,yes,yes,,yes,
"BÁN GÍA RẺ TRONG TUẦN CĂN NHÀ PHỐ TÔN THẤT TÙNG, 33MX5T, NGÕ RỘNG, 5 NGỦ, CHỈ 7X TỶ","7,8 tỷ",33,m²,Phố Tôn Thất Tùng,Phường Kim Liên,Hà Nội,2025-10-20,17527801,,Cần bán,2m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,,,5,4,,,,,
🆘️2 TẦNG 🔄100M2 - ĐƯỜNG ĐÔNG HƯNG THUẬN – GIÁ 6.65 TỶ,"6,65 tỷ",100,m²,Đường Trường Chinh,Phường Đông Hưng Thuận,Hồ Chí Minh,2025-10-20,17521581,,Cần bán,5m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,4m,25m,3,3,,,,,
"Bán đất đường NGUYỄN ĐĂNG GIAI khu đầu tuyến Sơn trà, cơ hội đầu tư",12 tỷ,90,m²,Đường Nguyễn Đăng Giai,Phường Sơn Trà,Đà Nẵng,2025-10-21,17421837,,Cần bán,11m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,1,1,yes,,,yes,
Bán lô đất vuông vức đẹp hòa hải Ngũ Hành Sơn giá rẻ thích hợp đầu tư,"4,42 tỷ",90,m²,Đường Cao Sơn 7,Phường Ngũ Hành Sơn,Đà Nẵng,2025-10-21,17471769,,Cần bán,"5,5m",Nhà mặt tiền,Sổ hồng/ Sổ đỏ,5m,18m,1,1,yes,,,yes,
NGAY HƯƠNG LỘ 2_HẺM NHỰA 9M THÔNG  4 TẦNG_4.6X16_CHỈ 6 TỶ 300 ❤️🍀,"6,3 tỷ",73,m²,Đường Hương lộ 2,Phường Bình Trị Đông,Hồ Chí Minh,2025-10-20,17523829,,Cần bán,9m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,6m",16m,2,4,yes,yes,yes,yes,
"BÁN NHÀ NGỤY NHƯ KON TUM–THANH XUÂN, 50M², 4 TẦNG, MẶT TIỀN 4.2M, Ô TÔ ĐỖ CỬA–GIÁ 17.5 TỶ.","17,5 tỷ",50,m²,Đường Khuất Duy Tiến,Phường Thanh Xuân,Hà Nội,2025-10-21,17026150,,Cần bán,5m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"4,2m",,4,4,,,,,
Anh chị em Ty nhờ bán BT Lô góc Đô Nghĩa_Mặt tiền bề thế_Mặt đường 60m_Giá đầu ở + đầu tư,"32,9 tỷ",190,m²,Phố Nguyễn Trác,Phường Yên Nghĩa,Hà Nội,2025-10-21,17373291,,Cần bán,60m,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,10m,19m,3,4,,,,,
Chính chủ nhờ em Ty bán Đa Sỹ_Lô góc ba_Nhà đẹp dân xây_full nội thất_Ôtô lùi cửa_37m_6Tỷ6,"6,6 tỷ",37,m²,Đường Đa Sĩ,Phường Kiến Hưng,Hà Nội,2025-10-21,17373245,,Cần bán,3m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"3,5m",10m,5,4,,,,,
Chính chủ nhờ em Ty bán BT Đô Nghĩa_lô góc_Mặt tiền bề thế_Mặt đường 60m_Để ở + đầu tư tốt,"32,9 tỷ",190,m²,Phố Nguyễn Trác,Phường Yên Nghĩa,Hà Nội,2025-10-21,17373326,,Cần bán,60m,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,10m,19m,3,4,,,,,
Siêu dòng tiền phố Đồng Me . Doanh thu 2 tỷ / năm . Mặt ngõ  ô tô tránh . Giá 59 tỷ,59 tỷ,148,m²,Đường Đồng Me,Phường Từ Liêm,Hà Nội,2025-10-20,17532033,,Cần bán,7m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"6,5m",23m,10,40,,,,,
"CHÍNH CHỦ BÁN NHÀ 4 TẦNG DT 38M ,NGÕ OTO FULL NỘI THẤT, CAM KẾT CHÍNH CHỦ","6,68 tỷ",38,m²,Đường Quang Trung,Phường Yên Nghĩa,Hà Nội,2025-10-21,17529077,,Cần bán,3m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,3m,13m,4,5,,,,,
Bán lô đất sổ riêng Sân Bay Long Thành 900 tr,900 triệu,100,m²,Đường ĐT 769,Phường Long Thành,Đồng Nai,2025-10-21,16927590,,Cần bán,6m,"Đất thổ cư, đất ở",,5m,20m,,,,,,,
Bán Đất Sổ Riêng Thổ Cư Gần Đường Sông Nhạn Dầu Giây. Giá 440TR.,440 triệu,105,m²,,Phường Long Thành,Đồng Nai,2025-10-20,17531970,,Cần bán,6m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,9m,11m,,,,,,,
"VILLA PHONG CÁCH CỔ ĐIỂN Ở PHƯỜNG 8 200M2 CÓ 7 PHÒNG,  CÓ VIEW NHÌN VỂ THUNG LŨNG TÌNH YÊU",14 tỷ,200,m²,Đường Trần Quang Khải,Phường Lâm Viên - Đà Lạt,Lâm Đồng,2025-10-21,17530581,Tây Nam,Cần bán,4m,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,10m,20m,2,7,yes,yes,yes,yes,
"Siêu biệt thự 5 tầng ngay Bành Văn Trân - Cách Mạng Tháng 8, Q.TB (11 x 34m) - 66 tỷ",66 tỷ,325,m²,Đường Bành Văn Trân,Phường Tân Sơn Nhất,Hồ Chí Minh,2025-10-21,16879012,,Cần bán,12m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,11m,34m,5,8,,,,,
"Hẻm VIP 25 Cửu Long - Tân Bình, ngang 5.8m, 3 tầng, giá chỉ 11.5 tỷ","11,5 tỷ",58,m²,Đường Cửu Long,Phường Tân Sơn Hòa,Hồ Chí Minh,2025-10-21,16684850,,Cần bán,6m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"5,8m",10m,3,3,,,,,
"Mặt tiền Nguyễn Hồng Đào - Trường Chinh, Tân Bình (4x20m) 5 tầng thang máy - Giá 19.8 tỷ","19,8 tỷ",80,m²,Đường Nguyễn Hồng Đào,Phường Tân Bình,Hồ Chí Minh,2025-10-21,16000939,,Cần bán,15m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,4m,20m,5,5,,,,,
"Chỉ với 140tr/m2 có ngay nhà mặt tiền Thái Thị Nhạn, P10, Tân Bình (8x28m) CTXD Hầm 7 tầng","32,5 tỷ",224,m²,Đường Thái Thị Nhạn,Phường Bảy Hiền,Hồ Chí Minh,2025-10-21,16347104,,Cần bán,15m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,8m,28m,1,1,,,,,
10x25M Duy Nhất 1 căn vị trí đẹp dự án BĐS Trung Nguyên,"15,68 tỷ",768,m²,Đường Nguyễn Đình Chiểu,Phường Buôn Ma Thuột,Đắk Lắk,2025-10-21,16543359,,Cần bán,15m,"Biệt thự, nhà liền kề",Sổ hồng/ Sổ đỏ,10m,25m,4,5,yes,yes,yes,yes,
"NHÀ NGỘP HẺM XE HƠI TRUNG TÂM Q1 NGAY NGUYỄN HUY TỰ-Giá 6,67Tỷ/70m2(4mx17,5m). SỔ NỞ HẬU","6,67 tỷ",70,m²,Đường Nguyễn Huy Tự,Phường Tân Định,Hồ Chí Minh,2025-10-20,17190654,,Cần bán,6m,Nhà mặt tiền,,4m,"17,5m",4,6,,,,,
Cần bán lô đất tuyến 2 mặt đường phố Chùa Thông,"1,9 tỷ",81,m²,Phố Chùa Thông,Phường Sơn Tây,Hà Nội,2025-10-20,17531892,,Cần bán,4m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,6m,12m,,,,,,,
"🏡 Bán Đất DT 7m x 12m - MT Đường 12m, Chỉ Từ 2.89 Tỷ - Gần Chợ Bà Chồi","2,92 tỷ",84,m²,Đường Nguyễn Văn Tạo,Xã Hiệp Phước,Hồ Chí Minh,2025-10-20,16718401,,Cần bán,12m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,,,,,yes,yes,yes,yes,
"Bán nhà Góc 2 Mặt Tiền Tôn Thất Tùng - 7,5x12 -6 tầng - HDT: 130 triệu- Giá : 35,5 tỷ","35,5 tỷ",80,m²,Đường Tôn Thất Tùng,Phường Bến Thành,Hồ Chí Minh,2025-10-20,17521673,,Cần bán,8m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,"7,5m",12m,6,13,,,,,
Bán nhà Mặt Tiền hiếm Quận3 Lý Chính Thắng-4 tầng- 4x15m - mạnh kết nối các Quận trung tâm,19 tỷ,60,m²,Đường Lý Chính Thắng,Phường Xuân Hòa,Hồ Chí Minh,2025-10-20,17417906,,Cần bán,20m,Nhà mặt tiền,,4m,15m,4,3,,,,,
"Bán gấp nhà MT 801-803 Hoàng Sa,P9 Quận 3, ngang 24x8m, 2 tầng,Gía 45 tỷ TL",45 tỷ,192,m²,Đường Hoàng Sa,Phường Nhiêu Lộc,Hồ Chí Minh,2025-10-21,17515368,,Cần bán,40m,Nhà mặt tiền,Sổ hồng/ Sổ đỏ,24m,8m,2,5,,,,,
"Bán lô đất mặt tiền đường Vĩnh Phú 38A, hơn 80m2 ngay cạnh cầu Phú Long,sát Ql13","3,6 tỷ",81,m²,Đường Quốc Lộ 13,Phường Bình Hòa,Hồ Chí Minh,2025-10-20,17441298,Đông Nam,Cần bán,6m,"Đất thổ cư, đất ở",,5m,"16,2m",,,,,,,
"Bán lô 51,5m2 full thổ cư nằm trong khu dân cư, sau lưng chợ đầu mối","3,25 tỷ",52,m²,Đường Ngô Chí Quốc,Phường Tam Bình,Hồ Chí Minh,2025-10-20,17314466,,Cần bán,5m,"Đất thổ cư, đất ở",Sổ hồng/ Sổ đỏ,4m,13m,,,,,,,
"cần bán nhà Thanh Lương, Cẩm Lệ, 100m², 3 tầng, giá 8 ,1 tỷ.","8,1 tỷ",100,m²,Đường Thanh Lương 9,Phường Hòa Xuân,Đà Nẵng,2025-10-21,17527535,Nam,Cần bán,"7,5m",Nhà mặt tiền,,5m,20m,3,4,yes,yes,yes,yes,
Vị trí vàng đường Nguyễn Du P.Bến  Nghé Q.1  DT:12 X 31 Hầm 3 Lầu HĐT 400tr/th,450 tỷ,370,m²,Đường Nguyễn Du,Phường Sài Gòn,Hồ Chí Minh,2025-10-20,16002641,,Cần bán,30m,Nhà mặt tiền,Giấy tờ hợp lệ,12m,31m,3,6,yes,yes,yes,yes,
BÁN NHÀ ĐẸP VỪA HOÀN THIỆN NGAY TRẠM THU PHÍ BỬU LONG- 600TRIỆU NHẬN NHÀ,600 triệu,88,m²,Đường Huỳnh Văn Nghệ,Phường Trấn Biên,Đồng Nai,2025-10-21,17531732,,Cần bán,7m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,18m,1,3,yes,yes,yes,yes,
💥 Cần Bán Gấp Nhà Phố Đường Ngô Quyền – Hẻm Xe Hơi – 3PN – Giá Rẻ Bất Ngờ!,"5,2 tỷ",67,m²,Đường Ngô Quyền,Phường Cam Ly - Đà Lạt,Lâm Đồng,2025-10-21,17500615,Tây Nam,Cần bán,4m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,"6,5m",10m,2,3,,,,,
🌿 BIỆT THỰ NGHỈ DƯỠNG GIỮA LÒNG ĐÀ LẠT – CHỐN AN YÊN TÌM VỀ 🌿,"10,5 tỷ",200,m²,Đường Phước Thành,Phường Lang Biang - Đà Lạt,Lâm Đồng,2025-10-21,17512373,Nam,Cần bán,4m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,12m,18m,2,4,,,,,
"“Nhà Hẻm Xe Hơi Phù Đổng Thiên Vương – Tặng Nội Thất Xịn, Giá Tốt, Sổ Hồng Chính Chủ!”","10,5 tỷ",103,m²,Đường Phù Đổng Thiên Vương,Phường Lâm Viên - Đà Lạt,Lâm Đồng,2025-10-21,17498454,Đông,Cần bán,5m,Nhà trong hẻm,Sổ hồng/ Sổ đỏ,5m,20m,4,6,,,,,
Bán nhà 2 lầu mặt tiền đường Lê Thánh Tông  giá 16.9 tỷ,"16,9 tỷ",129,m²,Đường Lê Thánh Tông,Phường Buôn Ma Thuột,Đắk Lắk,2025-10-20,15977519,,Cần bán,20m,Nhà mặt tiền,,,,1,1,,,,,
